GeneSymbol,Daily1,Daily2,Daily3,Daily4,Daily5,Weekly1,Weekly2,Weekly3,Weekly4,Weekly5,Vehicle1,Vehicle2,Vehicle3,Vehicle4,Vehicle5
Hadha,228.2317716,246.9764405,146.5294288,214.9321101,194.5385384,469.2027464,256.1399394,353.9315239,344.1495299,466.8067388,223.6151745,219.8377462,230.1092057,224.5392162,234.0888
Tyms,13.43354481,14.4001665,9.913196028,15.27755018,15.24162338,9.077037485,11.2191284,13.79084721,14.74412824,14.18865467,13.75531558,13.57890232,11.333737,13.93691687,10.28589126
Agbl1,26.313129,35.86456562,15.48936879,28.88084829,25.63363932,33.23797549,13.11914208,26.9777157,28.04980495,25.79755395,19.47655303,19.90011547,23.01092057,19.46743944,21.58906847
Hspa4l,17.72673954,20.51344473,13.63064454,19.25389886,18.15138784,30.3012869,22.98111785,22.34721226,16.54219266,34.18175899,19.72000994,20.36835348,20.72127673,19.57804989,17.29386113
Plk4,2.908293206,3.396265684,2.323405319,3.34850415,3.048324675,2.803202753,3.619073676,1.711273011,5.753806143,4.643559712,3.164939867,3.628844585,4.121358908,3.097092637,3.390953163
Mfsd8,17.31126908,13.44921211,7.280003333,16.74252075,11.91617828,12.68115531,18.18584522,14.09283656,11.1479994,20.25107985,13.63358712,12.99360481,13.73786303,12.0565392,14.35503506
Larp1b,32.68367603,36.95137064,26.33192695,30.76438188,29.79044569,37.24255086,41.43839359,41.87585721,24.81328899,42.82393956,34.20569626,34.88373182,36.51981921,32.85130405,40.01324732
Phf17,40.43912458,34.50605935,26.48682064,35.15929357,30.48324675,42.18152713,46.32414306,54.05609452,49.62657798,59.46336186,38.34446378,42.37554,41.78600004,46.23516866,36.8483577
D3Ertd751e,2.07735229,2.58116192,1.548936879,3.767067169,3.879685951,2.936688598,3.438119993,3.825198495,0.359612884,6.320400719,3.164939867,3.511785082,2.747572605,2.654650832,3.390953163
Crispld1,4.70866519,3.260415056,2.478299007,3.976348678,4.988167651,4.138061206,2.895258941,4.12718785,4.315354607,3.740645323,3.40839678,4.565320607,3.777912333,4.756249408,4.973397972
Gdap1,5.678096259,4.483070702,3.562554823,6.906289809,5.403848288,3.070174443,8.414346298,4.429177205,2.157677304,2.966718705,6.086422822,6.438272651,9.502021927,7.079068886,7.234033414
Ly96,0.692450763,1.494356901,0.77446844,0.837126037,0.55424085,0.800915072,0.995245261,0.905968065,0.359612884,1.031902158,0.852099195,1.053535525,1.030339727,0.663662708,0.113031772
Itih5,56.08851183,65.61585301,40.42725255,60.90091923,51.12871842,60.3356021,76.18150089,100.2604658,36.68051416,116.9919072,67.19410795,74.21572474,67.65897541,69.68458434,83.19138427
Atp5c1,216.0446381,228.7724564,150.7115584,214.0949841,179.0197946,297.2729776,263.830471,267.8645578,118.6722517,289.061592,242.7265421,252.2632284,249.9146249,242.2368884,243.9225642
Taf3,12.32562359,13.72091336,6.660428582,11.51048302,10.11489551,14.14949961,12.39532734,11.5762586,15.10374112,12.3828259,10.83383262,8.662403203,9.273057543,10.06555107,10.62498658
Clec3b,9.971290991,9.373693287,7.744684397,14.64970566,8.729293389,6.941263959,10.49531366,10.36830118,14.02490247,9.932058272,12.53803101,11.47183127,14.19579179,13.05203326,16.05051164
Exosc7,9.001859923,8.286888268,4.337023262,6.487726791,5.265288076,6.807778113,7.057193669,7.549733872,15.46335401,10.19003381,5.964694365,6.906510662,5.609627403,6.526016629,4.29520734
Zdhhc3,60.93566717,63.98564548,34.54129241,55.45959998,55.28552479,58.73377196,71.65765879,71.06816151,68.32644795,62.17210503,67.80275024,69.41628513,65.82726034,65.81321855,63.86295124
St8sia2,0.830940916,1.222655646,0.154893688,1.255689056,1.524162338,1.468344299,1.266675787,1.409283656,0.719225768,1.289877698,0.608642282,0.702357016,1.030339727,0.884883611,0.565158861
Slco3a1,44.87080946,41.84199322,27.72597014,38.29851622,40.32102184,48.58884771,45.05746727,41.2718785,52.50348105,36.63252661,38.46619223,42.4925995,38.80946305,36.72266984,43.06510517
Pgm2,445.1073506,442.6013439,287.7924722,423.585775,350.9730183,379.2332867,611.804405,513.8852189,512.4483596,397.0243553,428.849352,426.2136495,456.5549813,438.4598291,445.1191185
Slc25a10,9.971290991,5.841576976,6.04085383,8.371260375,7.205131051,14.54995714,16.10487786,36.84270129,14.38451536,42.95292733,13.26840175,15.45185436,12.47855892,11.61409739,14.01593974
Hgs,19.11164107,21.60024975,14.25021929,23.02096603,21.19971252,22.82607956,23.70493258,25.16577957,36.68051416,25.92654172,23.37186364,25.5189716,26.21642194,26.32528742,22.04119556
Rpl14,64.25943083,66.70265803,40.73703993,57.76169659,57.5024882,63.53926239,78.53389878,90.59680646,103.2088977,80.48836833,86.30547561,76.5569148,84.94578639,80.30318767,88.61690933
Rassf3,40.16214427,45.91751204,26.17703326,50.01828074,34.3629327,61.67046056,42.70506938,52.04283216,82.7109633,52.4980223,38.46619223,38.98081442,36.86326579,35.28473398,41.36962859
Ccr1,4.570175038,3.803817566,2.633192695,2.929941131,6.373769776,1.334858454,4.071457886,6.241113334,7.551870562,6.191412949,4.138767519,2.926487569,5.953073979,5.309301664,3.617016707
Itgb1,322.4050754,347.777606,215.3022262,352.8486248,284.4641163,308.2188169,348.4263182,400.0352321,417.5105582,338.0769446,328.5451039,329.0542622,330.0521592,330.614639,342.2602059
Nrp1,84.47899312,79.60846762,46.31321269,87.68895243,72.32843093,95.0419219,84.86727771,116.9705435,109.6819296,130.6646108,84.47954877,83.46342546,80.82442748,82.5153967,90.19935414
Pard3,51.10286633,58.00821788,39.18810305,56.92457055,53.34568182,52.86039476,51.48132305,55.66670442,56.45922278,55.464741,47.35236955,43.42907552,42.47289319,49.00042994,50.18610681
Homer2,30.05236313,28.52863174,15.95404986,30.97366339,27.7120425,77.42179031,19.45252101,50.43222226,28.76903071,39.47025755,28.24100189,29.6160542,30.91019181,29.97543231,33.68346809
Dhtkd1,12.60260389,12.9058096,6.505534894,10.46407547,10.25345573,12.28069777,9.5000684,12.18023731,12.94606382,14.18865467,12.05111719,14.28125934,12.36407672,13.27325416,11.52924075
Sec61a2,20.21956229,18.47568532,14.0953256,21.13743245,16.6272255,16.68573067,22.80016416,17.51538258,10.42877363,19.86411654,16.67679853,15.45185436,15.11164933,16.92339905,17.29386113
Nudt5,8.032428854,6.928381995,5.26638539,9.626949431,8.313612751,11.61326855,8.685776823,12.6835529,15.82296689,18.83221439,8.034078125,7.491808176,6.63996713,6.747237532,7.912224047
Zfp282,16.20334786,15.35112089,12.08170766,15.06826867,19.39842975,16.41875898,13.93343365,15.4014571,24.81328899,13.93067913,14.12050095,14.28125934,12.82200549,15.15363183,13.7898762
Pdia4,13.43354481,15.8945234,9.913196028,18.20749132,15.65730401,16.28527313,20.80967364,20.43461301,51.4246424,26.05552949,17.40716927,15.80303287,15.91302467,17.14461996,17.4068929
Iscu,29.77538282,34.37020872,19.98128574,35.36857508,28.68196399,47.25398926,40.35267149,45.39906635,44.59199761,50.30523021,33.35359706,35.82020784,39.03842744,33.51496676,37.86564365
Fam20c,23.82030626,22.68705477,13.63064454,22.60240301,22.58531464,24.56139555,26.96209889,24.66246398,59.33612585,23.60476187,17.40716927,18.72952044,20.03438358,18.25072447,18.31114708
Prkar1b,1.523391679,1.086805019,1.703830567,1.883533584,0.969921488,1.067886763,1.719059996,2.717904194,3.236515955,1.418865467,1.582469934,2.341190055,1.373786303,2.544040381,2.71276253
Pdgfa,19.38862137,24.72481418,15.95404986,26.57875169,23.2781157,24.82836724,22.61921048,27.17904194,57.89767431,21.54095755,21.54593679,22.00718652,21.1792055,18.25072447,24.301831
Heatr2,13.84901527,13.99261462,6.195747518,14.23114264,9.976335301,13.74904207,13.75247997,12.88487914,13.30567671,10.96396043,12.53803101,12.29124779,12.59304111,13.49447506,11.98136784
Get4,26.0361487,21.60024975,13.01106979,21.34671396,19.53698997,22.15865033,21.17158101,23.05185409,35.96128839,25.66856618,24.10223437,22.12424602,28.39158359,23.11758433,24.64092632
Xiap,45.56326022,52.30249153,35.62554823,55.66888149,46.27911098,53.66130984,53.83372094,56.27068313,65.08993199,70.94327337,57.09064607,53.96443077,55.63834526,57.5174347,52.6728058
Stag2,81.15522946,83.14058393,50.96002333,94.59524224,78.42508029,77.15481862,100.9721556,91.50277453,87.38593079,92.74220646,91.6615277,95.28643524,96.62296996,100.2130689,103.4240715
Cplx2,1.246411374,1.766058155,1.239149504,1.674252075,1.385602125,1.334858454,0.904768419,1.711273011,2.876903071,1.805828777,1.460741477,1.404714033,0.915857535,2.101598575,1.356381265
Higd2a,25.34369794,26.62672296,10.84255816,24.27665509,18.28994805,31.23568781,24.97160837,34.02413398,13.30567671,28.63528489,23.73704901,21.07071049,20.60679454,23.78124704,24.18879923
Nop16,7.201487938,7.335933877,5.576172766,6.6970083,6.789450413,12.14721193,8.866730507,13.38819473,15.10374112,10.83497266,6.451608191,7.374748673,8.4716822,7.189679337,7.460096959
Arl10,7.478468244,5.977427603,4.027235887,5.650600753,4.849607438,3.203660289,3.166689467,4.630503441,12.58645094,4.901535251,4.625681345,3.745904088,4.2358411,5.198691213,4.8603662
4833439L19Rik,97.91253793,95.91054291,60.25364461,100.245843,76.90091795,102.9175868,119.8818155,109.0181571,64.37070622,107.7047878,102.9822741,105.3535525,103.4919015,100.3236794,104.2152939
Thoc3,6.924507633,7.607635131,6.505534894,9.626949431,8.590733176,10.27841009,8.685776823,9.965648711,16.90180554,12.89877698,9.494819602,7.140629668,9.158575352,7.632121142,7.00796987
Faf2,21.60446381,22.00780163,12.08170766,15.27755018,22.30819422,22.15865033,16.1953547,23.25318033,29.84786937,23.4757741,15.82469934,17.32480641,16.82888221,14.93241093,18.08508354
Tspan17,16.20334786,14.67186775,8.209365461,11.30120151,11.22337721,12.01372608,11.85246629,11.67692172,25.53251476,12.76978921,12.65975947,13.81302132,11.79166577,14.15813777,11.98136784
Unc5a,1.800371985,1.086805019,0.929362128,1.674252075,1.524162338,1.067886763,1.357152629,1.409283656,3.236515955,2.450767626,1.460741477,1.404714033,1.030339727,1.327325416,1.356381265
Hk3,15.23391679,11.68315395,7.589790709,16.95180226,12.88609976,5.873377196,13.3905726,12.88487914,95.65702712,19.09018993,9.860004971,9.013581712,9.273057543,8.29578385,8.703446452
Uimc1,17.31126908,19.69834096,14.0953256,21.34671396,19.25986954,14.14949961,18.36679891,20.43461301,19.77870862,24.12071295,13.39013021,16.8565684,14.19579179,14.71119003,12.88562202
Smad7,9.694310686,15.48697152,10.06808972,13.60329811,14.96450295,11.88024024,9.681022084,11.67692172,20.49793438,12.76978921,15.70297088,11.47183127,13.96682741,13.05203326,12.99865379
Myo5b,2.215842443,3.532116311,1.394043191,1.883533584,1.939842975,4.271547052,0.995245261,3.019893549,1.078838652,3.869633093,4.747409801,3.043547071,2.862054797,2.654650832,4.408239112
Casp12,15.23391679,17.11717905,10.53277078,14.44042415,14.54882231,14.28298545,15.65249365,16.71007764,9.349934982,21.79893309,14.12050095,15.33479486,15.34061371,14.26874822,14.69413037
Casp1,3.462253816,6.384979485,2.013617943,3.767067169,5.680968713,2.669716907,5.519087356,7.348407635,9.349934982,6.836351798,6.573336648,5.618856132,3.777912333,7.300289788,5.312493289
Kbtbd3,3.877724274,4.347220075,4.027235887,6.069163772,3.186884888,3.871089515,4.795272621,5.133819033,1.438451536,3.998620863,4.747409801,5.033558618,5.838591787,5.75174347,5.877652149
Aasdhppt,14.54146603,12.22655646,11.30723922,12.97545358,12.47041913,15.21738637,17.10012312,15.70344645,13.66528959,17.54233669,17.77235464,12.40830729,14.65372056,13.05203326,14.80716215
Cwf19l2,31.57575481,30.02298864,20.29107312,29.92725584,25.4950791,26.83065492,33.65738519,32.81617656,38.1189657,37.92240431,36.03162311,33.24489878,28.2771014,33.4043563,33.00527745
Alkbh8,18.97315091,14.94356901,10.37787709,17.57964679,12.33185891,16.15178729,17.46203049,14.79747839,8.27109633,18.05828777,16.79852699,13.93008083,15.5695781,14.15813777,18.6502424
Sox17,8.86336977,10.05294642,4.337023262,8.371260375,8.590733176,7.875664876,6.785763143,9.261006883,10.06916075,13.54371583,6.938522017,5.501796629,6.296520554,6.194185275,6.555842782
Lypla1,34.76102832,32.06074805,28.50043858,35.7871381,29.79044569,35.10677733,41.61934728,39.96325796,14.38451536,38.69633093,38.46619223,41.67318298,37.55015894,37.16511165,42.72600985
Rb1cc1,135.0278988,135.5789261,89.21876426,143.3578339,120.2702645,130.1486992,147.3867755,146.0621846,74.79947986,147.0460575,147.6566177,148.782628,146.5372056,142.9087031,147.5064626
Adhfe1,13.84901527,9.101992032,6.195747518,12.97545358,12.47041913,21.4912211,18.09536838,21.64257043,7.911483446,41.66304963,16.06815625,15.33479486,15.79854248,17.58706176,18.31114708
Mybl1,0.692450763,0.815103764,0.77446844,0.627844528,0.969921488,0.400457536,1.357152629,0.60397871,1.438451536,0.515951079,1.70419839,1.170595027,1.144821919,0.995494062,0.339095316
Sgk3,12.18713343,11.27560207,7.280003333,16.11467622,12.47041913,12.948127,10.22388314,11.37493237,13.30567671,14.31764244,11.19901799,11.58889077,14.0813096,11.17165559,11.52924075
Cops5,42.10100641,49.1779271,28.81022596,48.76259168,41.70662397,44.18381481,57.6337483,50.33155915,24.45367611,50.69219352,50.51730942,51.0379432,49.34182471,51.87630168,56.17679073
Stau2,55.95002167,60.31767854,41.35661468,65.71439394,58.47240968,65.94200761,66.68143249,61.40450216,27.33057918,54.81980215,58.91657292,59.4662274,63.19416993,63.15856771,61.26322048
Rdh10,10.94072206,10.18879705,8.983833901,9.208386412,9.422094451,7.875664876,8.866730507,11.47559549,12.58645094,14.0596669,5.599508996,6.204153646,5.037216443,3.981976248,4.521270884
Terf1,5.955076564,6.113278231,4.337023262,7.952697356,7.343691263,4.538518742,6.604809459,3.825198495,6.832644795,5.41748633,5.11259517,5.033558618,5.838591787,4.424418054,3.843080251
Msc,3.185273511,1.630207528,1.703830567,2.720659622,2.2169634,0.800915072,0.814291577,0.805304946,0.719225768,1.418865467,1.095556108,3.39472558,1.488268495,2.212209027,0.565158861
Paqr8,3.739234122,2.852863174,0.464681064,0.837126037,3.3254451,1.601830144,2.714305257,2.617241076,5.394193259,3.482669784,1.825926847,1.755892541,1.717232878,2.322819478,2.034571898
Eya1,17.58824939,21.19269787,16.10894355,17.99820981,14.4102621,18.42104666,23.16207153,18.42135065,6.113419027,19.606141,20.57210914,18.96363945,21.98058084,23.22819478,21.58906847
Tmem14a,1.246411374,0.950954391,0.619574752,1.255689056,1.385602125,1.067886763,0.633337893,1.006631183,0.359612884,1.676841007,0.365185369,1.638833038,1.946197262,0.442441805,0.791222405
Tram1,26.17463885,24.72481418,16.26383723,25.74162565,26.6035608,22.29213618,25.24303889,31.80954538,39.55741723,35.47163669,26.65853196,29.8501732,32.85638907,26.76772922,33.90953163
Lactb2,24.09728656,20.64929536,15.33447511,23.02096603,22.169634,31.23568781,30.94307993,34.62811269,16.18257978,38.43835539,26.04988968,20.60247248,25.30056441,19.35682898,20.79784607
Slco5a1,85.44842419,91.56332283,61.6476878,82.03835167,77.4551588,137.0899632,94.18639243,105.7969373,56.45922278,102.0293259,79.61041051,82.99518745,76.81755076,80.63501903,82.06106655
Ube2w,13.01807435,14.80771838,10.68766447,15.48683169,12.60897934,15.61784391,17.10012312,16.30742516,12.94606382,21.66994532,12.53803101,14.98361635,15.5695781,14.82180048,13.11168556
Tmem70,19.80409183,15.8945234,11.6170266,16.32395773,13.02465998,27.49808414,21.62396522,21.13925484,12.94606382,23.86273741,18.01581155,18.84657994,16.82888221,19.24621853,19.78056012
Pikfyve,43.62439809,47.95527145,27.57107645,52.52965885,47.66471311,45.78564496,51.20989252,51.84150592,46.03044914,68.87946906,44.06570123,45.88732508,47.73907402,45.57150595,42.9520734
Idh1,23.4048358,21.32854849,13.63064454,23.85809207,20.64547167,31.50265951,32.11927888,46.90901312,27.33057918,76.48974747,27.75408807,26.22132862,31.59708496,29.20115915,32.44011859
Mettl21a,10.2482713,10.73219956,4.49191695,7.952697356,8.867853601,11.74675439,10.40483682,11.87824796,5.034580375,8.384205035,9.007905776,8.779462706,10.41787946,10.61860333,8.138287591
Creb1,32.12971542,33.01170244,26.02213957,35.15929357,31.45316824,35.9076924,38.45265781,40.26524732,28.76903071,48.75737697,44.55261506,33.71313679,38.46601648,39.81976248,36.8483577
Klf7,20.91201305,17.93228281,16.57362461,17.7889283,20.50691145,18.42104666,17.64298417,20.53527613,9.349934982,22.70184748,15.0943286,17.2077469,13.96682741,17.69767221,17.4068929
Fastkd2,12.74109404,14.80771838,8.364259149,14.44042415,15.79586423,16.41875898,18.54775259,17.51538258,11.50761229,15.47853237,16.79852699,13.93008083,16.71440002,14.93241093,18.76327417
Adam23,6.509037175,6.520830113,5.731066454,6.069163772,7.482251476,6.140348887,8.685776823,9.864985593,10.06916075,10.96396043,8.034078125,11.12065276,11.10477261,9.401888364,9.15557354
Eef1b2,75.61562335,76.07635131,50.03066121,74.71349885,72.88267178,86.36534195,81.51963456,73.38341323,217.2061819,93.000182,82.41016501,77.14221231,80.25201652,82.9578385,78.10495452
Ndufs1,257.0377233,268.9842421,165.8911398,239.6273282,220.1721777,408.6001727,274.8686457,292.4263586,325.44966,330.5956539,228.2408558,230.4901609,218.6609865,217.0177055,221.9944004
Nrp2,33.37612679,35.18531248,24.93788376,38.71707923,38.93541972,46.72004588,42.16220833,54.458747,108.2434781,63.46198273,35.78816619,33.71313679,29.42192332,34.17862946,33.231341
9430016H08Rik,9.278840228,9.917095796,5.731066454,7.115571319,8.452172964,10.27841009,11.30960524,10.97227989,4.315354607,13.41472806,9.373091146,12.05712878,9.845468503,10.17616152,9.720732401
